,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,user_name,sample_date,age_range,pronunciation,gender
3800,186,224.795698925,-0.792153435809,-1.09611659526,262.0,262.0,64.0400679581,112.0,288.0,158.0,272.0,114.0,cyteen,20130524,Adult,British,Male
3801,276,224.231884058,-0.816039130051,-0.941565925099,252.0,252.0,61.1076846913,112.0,292.0,163.5,270.0,106.5,cyteen,20130524,Adult,British,Male
3802,196,193.112244898,0.148624098497,-1.60168886396,186.0,186.0,65.2803034102,112.0,296.0,122.0,258.5,136.5,cyteen,20130524,Adult,British,Male
3803,233,203.210300429,-0.179272585407,-1.69339805589,234.0,256.0,68.1648687812,110.0,292.0,122.0,266.0,144.0,cyteen,20130524,Adult,British,Male
3804,229,206.829694323,-0.0614933327566,-1.79140996546,254.0,290.0,69.587378959,112.0,298.0,136.0,272.0,136.0,cyteen,20130524,Adult,British,Male
3805,165,213.115151515,-0.333281010392,-1.35817641738,232.0,120.0,62.7098567537,110.0,296.0,160.0,268.0,108.0,cyteen,20130524,Adult,British,Male
3806,205,220.926829268,-0.659947794011,-1.32308592865,258.0,120.0,65.6609139569,112.0,298.0,164.0,268.0,104.0,cyteen,20130524,Adult,British,Male
3807,163,213.668711656,-0.631763876952,-1.43197182635,258.0,262.0,64.3175648151,110.0,278.0,123.0,266.0,143.0,cyteen,20130524,Adult,British,Male
3808,197,195.939086294,-0.0465280837151,-1.81391171914,232.0,114.0,70.7990388617,112.0,296.0,118.0,260.0,142.0,cyteen,20130524,Adult,British,Male
3809,325,212.178461538,-0.425416993724,-1.54039905726,248.0,120.0,65.0158240911,112.0,298.0,126.0,264.0,138.0,cyteen,20130524,Adult,British,Male
3810,543,86.0110497238,-0.0556915963453,-0.224414986219,96.0,14.0,48.4812419099,12.0,202.0,78.0,110.0,32.0,d1,20111214,Adult,American,Male
3811,211,56.2812006319,0.200439634269,-1.7822280253,34.0,12.0,42.1250541718,12.0,116.0,14.0,100.0,86.0,d2,20111215,Adult,American,Male
3812,1185,94.5659634318,-0.953372570348,-0.813414159321,118.0,118.0,46.4886133538,12.0,172.0,36.0,124.0,88.0,dabbitabbi,20100813,Adult,American,Male
3813,1221,100.442806443,0.0121150449058,2.56713181245,110.0,108.0,42.8173880565,16.0,278.0,100.0,118.0,18.0,dabbitabbi,20100817,Adult,American,Male
3814,610,155.795628415,-0.147534155372,-0.132664358704,154.0,120.0,61.4353491913,24.0,294.0,120.0,202.0,82.0,daleyjem,20101107,Adult,American,Male
3815,509,91.6188605108,0.96091305353,-0.691215200648,28.0,14.0,99.4284062748,12.0,292.0,16.0,168.0,152.0,damastafunk,20110914,Adult,American,Male
3816,964,115.628630705,8.11547380833,63.8646761764,114.0,114.0,13.3989371879,112.0,226.0,114.0,114.0,0.0,dameko,20110623,Adult,American,Male
3817,569,131.800820152,0.0582042059293,-1.68139723039,104.0,14.0,102.078547428,12.0,280.0,14.0,234.0,220.0,dancor,20101004,Adult,American,Male
3818,736,146.244565217,-0.259965529287,-1.4733099692,136.0,90.0,91.1889427488,10.6666666667,278.0,90.0,230.0,140.0,dancor,20101004,Adult,American,Male
3819,902,127.275683666,1.89874325578,3.50472558277,116.0,88.0,51.9611888014,66.0,294.0,96.0,140.0,44.0,danielt,20170105,Adult,British,Male
3820,88,195.113636364,-1.08136314017,-0.609481232573,230.0,270.0,87.7091567494,30.0,270.0,186.5,248.0,61.5,dankishleech,20130111,Adult,American,Male
3821,633,157.879936809,0.821015374611,-0.79019339922,126.0,202.0,60.2781189121,88.0,294.0,110.0,204.0,94.0,danuker,20121226,Adult,European,Male
3822,514,151.112840467,1.18979213363,-0.351350641543,118.0,110.0,67.186068584,92.0,290.0,108.0,202.0,94.0,danuker,20121226,Adult,European,Male
3823,573,127.539267016,2.14706066739,3.4818568201,116.0,124.0,41.9363426525,46.0,260.0,108.0,124.0,16.0,danuker,20121226,Adult,European,Male
3824,263,125.041825095,2.63365715967,6.12553006547,108.0,106.0,41.5475603565,94.0,284.0,104.0,134.0,30.0,danuker,20121226,Adult,European,Male
3825,81,119.802469136,2.38209578627,5.08305537818,108.0,102.0,25.4996585565,102.0,202.0,104.0,124.0,20.0,danuker,20121226,Adult,European,Male
3826,522,141.352490421,1.43639571332,0.614729321402,116.0,102.0,57.9016397733,90.0,292.0,106.0,132.0,26.0,danuker,20121226,Adult,European,Male
3827,169,155.408284024,0.869051718103,-0.949863569479,116.0,110.0,62.3407712953,102.0,280.0,110.0,204.0,94.0,danuker,20121226,Adult,European,Male
3828,885,155.546516008,0.162614336175,-1.4991363401,122.0,90.0,62.7420730915,40.0,278.0,90.0,206.0,116.0,danuker,20121226,Adult,European,Male
3831,1055,169.559557662,-0.0965597443176,-1.52585483501,198.0,90.0,62.5035978492,88.0,288.0,90.0,210.0,120.0,danuthaiduc,20121226,Adult,European,Male
3832,92,121.434782609,2.19193350633,3.17909484363,108.0,106.0,37.0338577015,94.0,230.0,106.0,114.0,8.0,danuthaiduc,20121226,Adult,European,Male
3833,360,169.838888889,1.6080036808,2.04137436795,156.0,140.0,42.4893011225,82.0,292.0,140.0,182.0,42.0,daos,20100309,Adult,American,Male
3834,759,112.505928854,0.35507593821,0.751105023821,120.0,120.0,59.9075893903,12.0,272.0,108.0,126.0,18.0,darren,20110423,Adult,American,Male
3835,573,110.328097731,0.468072928401,0.767000027674,110.0,98.0,14.63901393,78.0,156.0,98.0,118.0,20.0,das,20100614,Adult,Australian,Male
3836,54,152.296296296,-0.631367293328,-1.10817743474,166.0,166.0,16.9067481921,122.0,168.0,140.0,166.0,26.0,data,20091217,Adult,Other,Male
3837,508,256.996062992,-1.58845375094,4.19564928704,262.0,280.0,29.6598827698,116.0,298.0,246.0,280.0,34.0,dave,20090801,Adult,Other,Male
3838,1210,126.934435262,0.518716318706,0.411083373103,122.0,132.0,62.3283075616,18.0,296.0,92.0,156.0,64.0,davidjamesmcdermott,20100109,Adult,Other,Male
3839,804,241.766998342,-1.52672260338,1.56712914781,254.0,266.0,47.7732968114,76.0,294.0,228.0,272.5,44.5,davidlynnthomson,20170222,Adult,American,Male
3841,302,113.139072848,2.60689827965,6.58411492187,102.0,98.0,41.0501292212,66.0,278.0,96.0,108.0,12.0,dbagnall,20130125,Adult,Other,Male
3850,537,104.968342644,-0.107730267993,0.0250155943619,106.0,106.0,42.5414542207,14.0,210.0,72.0,144.0,72.0,dborquezm,20140602,Adult,Other,Male
3851,692,105.326589595,-0.229206100221,1.71227406319,104.0,96.0,31.4400565245,16.0,206.0,96.0,120.0,24.0,dborquezm,20140602,Adult,Other,Male
3852,777,69.3873873874,1.98530367064,2.76058310395,38.0,38.0,65.1831589523,10.6666666667,278.0,38.0,38.0,0.0,dbrenner,20120624,Adult,American,Male
3853,453,88.6990434143,0.896113387449,-0.708818568721,20.0,18.0,90.8737567616,12.0,274.0,18.0,122.0,104.0,dbrenner,20120624,Adult,American,Male
3854,493,139.189993239,1.9391408356,5.23031471465,134.0,120.0,24.9700872914,108.0,264.0,122.0,146.0,24.0,deadevilgrounds,20090312,Adult,British,Male
3855,521,140.697376839,1.00871095698,0.91865797713,136.0,164.0,20.189904431,108.0,206.0,128.0,150.0,22.0,deadevilgrounds,20090312,Adult,British,Male
3857,301,180.068582965,-0.704692389513,-1.43162873686,228.0,230.0,68.159316853,76.0,244.0,88.0,230.0,142.0,declanseer,20080620,Youth,Other,Male
3858,304,215.013157895,-2.09866541024,4.01681079907,224.0,236.0,43.360785528,78.0,294.0,214.0,236.0,22.0,declanseer,20080620,Unknown,Other,Male
3859,428,100.910295082,-1.45206044673,0.681271503869,112.0,118.0,36.5756205702,14.0,144.0,102.0,120.0,18.0,deedubs,20160104,Adult,Other,Male
3860,410,99.3365853659,-1.58340491691,0.932355669709,114.0,116.0,35.345326853,13.3333333333,138.0,106.0,118.0,12.0,deedubs,20160104,Adult,Other,Male
3861,833,231.176470588,-0.479790915575,-0.522152036435,224.0,288.0,49.5007373661,118.0,288.0,208.0,288.0,80.0,deewok,20120218,Adult,Indian,Male
3862,525,160.68952381,1.40918243254,0.330323293455,136.0,136.0,56.32143113,100.0,290.0,128.0,156.0,28.0,delibab,20071007,Unknown,Other,Male
3863,1605,171.079869802,0.848917488821,-1.06495250342,132.0,120.0,68.4770980554,86.0,298.0,120.0,258.0,138.0,delibab,20071012,Unknown,Other,Male
3864,1426,162.883945927,1.14781671636,-0.447455778891,130.0,120.0,61.8957812875,102.0,298.0,120.0,206.0,86.0,delibab,20071019,Unknown,Other,Male
3865,1826,149.933645377,1.61484427467,0.96874100475,120.0,120.0,53.0701981798,106.0,296.0,120.0,142.0,22.0,delibab,20071020,Unknown,Other,Male
3866,999,162.224288627,1.18847275349,-0.467505664165,120.0,120.0,66.9782497062,102.0,298.0,120.0,166.0,46.0,delibab,20071025,Unknown,Other,Male
3867,750,222.198770257,-0.420943385586,-1.64836564044,260.0,286.0,68.6987288209,100.0,299.065420561,144.0,286.0,142.0,delibab,20071029,Unknown,Other,Male
3868,1049,223.871719461,-0.630952443064,-1.39375464286,264.0,284.0,69.111792891,82.0,298.0,136.0,284.0,148.0,delibab,20071029,Unknown,Other,Male
3869,911,203.813391877,0.0673642059102,-1.6781644449,196.0,132.0,64.0548293249,106.0,296.0,140.0,270.0,130.0,delibab,20071116,Unknown,Other,Male
3870,488,183.840163934,0.421320003218,-1.39927236952,154.0,138.0,61.6096838245,90.0,292.0,132.0,244.0,112.0,delibab,20071116,Unknown,Other,Male
3871,503,188.019880716,-0.163244898691,-1.77990676344,224.0,116.0,64.4555698098,88.0,274.0,118.0,248.0,130.0,denis,20100110,Adult,Other,Male
3872,176,155.613636364,2.34786693422,4.55668693919,142.0,140.0,39.1823916326,124.0,280.0,136.0,156.0,20.0,dentalplan,20090310,Adult,British,Male
3873,274,219.642335766,-0.258073692466,-1.84142858399,258.0,140.0,67.8932435096,126.0,296.0,142.0,280.0,138.0,dentalplan,20090312,Adult,British,Male
3874,210,200.866666667,0.378644645769,-1.76858984793,158.0,274.0,64.2820521003,134.0,292.0,146.0,274.0,128.0,dentalplan,20090312,Adult,British,Male
3875,72,222.138888889,-0.273240688744,-1.57356028943,253.0,178.0,62.7245533963,124.0,296.0,168.0,280.0,112.0,dentalplan,20090316,Adult,British,Male
3878,11,69.6363636364,-0.182574185835,-1.96666666667,116.0,116.0,50.7888189687,14.0,116.0,14.0,116.0,102.0,devin122,20080521,Youth,Other,Male
3883,12,164.833333333,-0.338061701891,-1.88571428571,274.0,274.0,129.167741931,12.0,274.0,12.0,274.0,262.0,devin122,20080527,Youth,Other,Male
3885,294,176.210884354,0.762043529884,-1.37627418613,130.0,130.0,72.1555133917,108.0,298.0,126.0,276.0,150.0,devol,20120603,Adult,European,Male
3886,20,58.8,0.201007563052,-1.9595959596,12.0,12.0,51.7393467295,12.0,116.0,12.0,116.0,104.0,dgd,20100408,Adult,American,Male
3887,19,241.473684211,-0.105409255339,-1.98888888889,268.0,268.0,27.9611919425,212.0,268.0,212.0,268.0,56.0,dgd,20100410,Adult,American,Male
3888,245,136.653061224,3.92022126537,13.5784969567,132.0,132.0,24.8074635086,122.0,242.0,130.0,132.0,2.0,dgd,20100411,Adult,American,Male
3889,351,191.623931624,-1.99937740239,3.21206131752,204.0,212.0,52.9291941958,20.0,260.0,194.0,218.0,24.0,dhy,20110323,Youth,American,Female
3890,358,192.216014898,-2.17695447503,3.92091484202,202.0,200.0,51.4052848113,16.0,258.0,196.0,214.0,18.0,dhy2,20110323,Youth,American,Female
3891,173,203.930635838,-1.08764786219,0.731840904366,216.0,212.0,69.4330120727,16.0,296.0,200.0,238.0,38.0,dioper,20090314,Adult,American,Male
3892,238,157.759103641,0.215645664713,-0.607212504189,176.0,194.0,51.4851500962,76.0,296.0,104.0,196.0,92.0,dirkk,20081211,Adult,American,Male
3893,205,143.518699187,0.718601329698,0.128572301491,122.0,122.0,72.2927674826,10.6666666667,298.0,110.0,198.0,88.0,djakku,20130127,Adult,European,Male
3894,246,182.737127371,0.317842017018,-1.28568728187,138.0,138.0,75.2711839474,12.0,298.0,122.0,260.0,138.0,djakku,20130127,Adult,European,Male
3895,567,120.051734274,1.34062433415,1.63775609541,110.0,84.0,45.9868565392,24.0,276.0,84.0,142.0,58.0,dld2517,20090228,Adult,American,Male
3896,528,215.571969697,-0.974085058282,4.12257417522,220.0,220.0,27.1230105105,100.0,272.0,204.0,224.0,20.0,dnh7383,20131103,Adult,American,Female
3897,251,172.940239044,0.713115934635,-1.28060422808,142.0,142.0,60.9795898055,108.0,272.0,128.0,256.0,128.0,doogent,20091011,Adult,European,Male
3898,166,153.052125762,1.29205842621,0.695556061973,142.0,144.0,48.2735786082,66.0,266.0,122.0,146.0,24.0,doogent,20091011,Adult,European,Male
3899,153,165.37254902,0.493442585838,-1.40185496738,136.0,136.0,53.4408086649,98.0,250.0,132.0,224.0,92.0,doublesfrogs,20150224,Adult,Other,Male
3900,177,195.90960452,-0.621791737396,-1.20066707856,216.0,216.0,44.7833802955,114.0,248.0,138.0,224.0,86.0,doublesfrogs,20150224,Adult,Other,Male
3901,208,185.586538462,0.109023525337,-1.73417635683,184.0,136.0,46.7863619545,132.0,252.0,138.0,238.0,100.0,doublesfrogs,20150224,Adult,Other,Male
3902,147,203.537414966,-0.915024924458,-0.828485273134,222.0,136.0,43.0933604604,116.0,244.0,138.0,238.0,100.0,doublesfrogs,20150224,Adult,Other,Male
3903,162,180.074074074,0.0714942813672,-1.70971635224,182.0,138.0,47.8211115572,114.0,244.0,138.0,236.0,98.0,doublesfrogs,20150224,Adult,Other,Male
3904,189,182.338624339,0.0853009144224,-0.932068091928,188.0,136.0,46.6395798965,114.0,290.0,136.0,220.0,84.0,doublesfrogs,20150224,Adult,Other,Male
3905,270,174.962962963,0.0842626214368,-1.63929005272,182.0,138.0,46.6262376315,112.0,246.0,136.0,220.0,84.0,doublesfrogs,20150224,Adult,Other,Male
3906,125,212.368,-0.52758443647,-0.587516852442,222.0,238.0,49.2649223688,116.0,292.0,180.0,238.0,58.0,doublesfrogs,20150224,Adult,Other,Male
3907,117,202.273504274,-0.748645188439,-0.983987505279,216.0,238.0,40.1977215691,136.0,246.0,184.0,238.0,54.0,doublesfrogs,20150224,Adult,Other,Male
3908,157,178.700636943,0.105114167773,-1.72984184645,138.0,138.0,48.6955268049,106.0,250.0,136.0,224.0,88.0,doublesfrogs,20150224,Adult,Other,Male
3909,263,197.855513308,-0.112282229861,-1.4210308069,220.0,136.0,56.5977907879,114.0,284.0,136.0,238.0,102.0,doublesfrogs,20150224,Adult,Other,Male
3910,157,175.605095541,0.18987402789,-1.65049859964,140.0,136.0,45.555839322,116.0,248.0,136.0,218.0,82.0,doublesfrogs,20150224,Adult,Other,Male
3911,92,193.717391304,-0.480675065492,-1.24871526593,208.0,138.0,43.4517038459,120.0,246.0,138.0,236.0,98.0,doublesfrogs,20150224,Adult,Other,Male
3912,174,194.781609195,0.0129929376521,-1.02153256049,188.0,222.0,46.7508498386,116.0,286.0,138.0,224.0,86.0,doublesfrogs,20150224,Adult,Other,Male
3913,58,158.310344828,0.968786600248,-0.56726833884,136.0,136.0,44.4068986938,114.0,242.0,134.0,184.0,50.0,doublesfrogs,20150224,Adult,Other,Male
3914,113,145.504424779,1.41515196769,0.692024922218,138.0,138.0,35.4565978966,104.0,226.0,120.0,138.0,18.0,doublesfrogs,20150224,Adult,Other,Male
3915,116,162.862068966,0.655126197507,-1.21701009879,138.0,138.0,41.1248931561,118.0,240.0,137.5,214.0,76.5,doublesfrogs,20150224,Adult,Other,Male
3916,149,156.281879195,1.19003466147,0.0877371188017,136.0,136.0,36.1770590917,116.0,246.0,136.0,182.0,46.0,doublesfrogs,20150224,Adult,Other,Male
3917,83,147.156626506,1.14901740186,0.589419346443,138.0,138.0,27.4684844287,112.0,222.0,136.0,159.0,23.0,doublesfrogs,20150224,Adult,Other,Male
3918,138,169.15942029,0.274495538087,-1.79448562165,138.0,136.0,40.5847201876,116.0,222.0,136.0,216.0,80.0,doublesfrogs,20150224,Adult,Other,Male
3919,176,183.0,-0.0892754589764,-1.14090830296,190.0,138.0,42.5179106645,116.0,270.0,138.0,218.0,80.0,doublesfrogs,20150224,Adult,Other,Male
3920,243,178.49382716,0.328230121847,-1.48508784649,138.0,120.0,64.8293975365,96.0,286.0,120.0,238.0,118.0,doublesfrogs,20150224,Adult,Other,Male
3921,121,140.644628099,1.50904127281,1.30076955284,136.0,136.0,29.4951626526,112.0,222.0,120.0,138.0,18.0,doublesfrogs,20150224,Adult,Other,Male
3922,238,179.756302521,0.0834568206041,-1.59143305651,188.0,138.0,44.7362891792,114.0,248.0,138.0,222.0,84.0,doublesfrogs,20150224,Adult,Other,Male
3923,165,189.442424242,0.09143725247,-1.27012829887,186.0,136.0,52.0412833228,116.0,288.0,136.0,224.0,88.0,doublesfrogs,20150224,Adult,Other,Male
3924,244,181.286885246,-0.121290092443,-1.63569339301,196.0,136.0,41.3905785407,114.0,242.0,136.0,216.0,80.0,doublesfrogs,20150224,Adult,Other,Male
3925,140,174.457142857,0.178073086187,-1.68046068081,138.0,136.0,44.499337303,114.0,246.0,136.0,218.0,82.0,doublesfrogs,20150224,Adult,Other,Male
3926,189,179.873015873,0.317591666597,-1.08207307122,178.0,138.0,47.3749510969,114.0,288.0,138.0,222.0,84.0,doublesfrogs,20150224,Adult,Other,Male
3927,107,144.112149533,1.95124505575,3.21916003546,136.0,136.0,23.9592048543,118.0,222.0,136.0,140.0,4.0,doublesfrogs,20150224,Adult,Other,Male
3928,2129,132.100956507,0.0705718863337,3.40926826773,132.0,122.0,45.5900051731,12.0,298.0,120.0,146.0,26.0,douglaid,20000000,Unknown,Other,not_specified
3929,2139,132.58459134,0.530914950512,2.21719576539,132.0,134.0,56.4223901831,12.0,298.0,118.0,146.0,28.0,douglaid,20080203,Unknown,Other,not_specified
3930,1952,144.216772666,1.55687686302,3.14815141814,132.0,126.0,50.1445991697,14.0,298.0,122.0,146.0,24.0,douglaid,20080204,Unknown,Other,not_specified
3931,1874,140.775297275,0.552305784428,1.81295530134,134.0,128.0,53.5381965044,10.498687664,296.0,124.0,152.0,28.0,douglaid,20080205,Unknown,Other,not_specified
3932,1656,147.492246499,1.48728427918,1.35243142003,130.0,112.0,53.6949095428,13.1831914309,298.0,115.5,148.0,32.5,douglaid,20080206,Unknown,Other,not_specified
3933,1971,143.661530711,1.3064810145,4.12272730218,136.0,142.0,42.1242777879,12.0663650075,290.0,124.0,149.0,25.0,douglaid,20080210,Unknown,Other,not_specified
3934,2154,145.638816505,1.76763514079,2.76701880338,130.0,134.0,49.6044246233,20.0,296.0,122.0,144.0,22.0,douglaid,20080213,Unknown,Other,not_specified
3935,1863,157.347895008,1.31273819248,2.21437135322,144.0,144.0,49.3080161649,16.0,298.0,132.0,166.0,34.0,douglaid,20080214,Unknown,Other,not_specified
3936,1931,148.052476561,1.66275940928,2.34455414462,132.0,132.0,49.5102125366,11.8518518519,298.0,122.0,148.0,26.0,douglaid,20080216,Unknown,Other,not_specified
3937,2051,140.175457472,2.18660246675,4.96701796645,128.0,128.0,42.0133112736,12.0,298.0,118.0,142.0,24.0,douglaid,20080219,Unknown,Other,not_specified
3938,1799,137.803051203,0.889814396695,2.33184417284,128.0,122.0,49.3834977612,11.3798008535,296.0,118.0,146.0,28.0,douglaid,20080310,Unknown,Other,not_specified
3939,2153,134.817118463,0.564774153598,6.71224588649,132.0,140.0,34.3151667199,15.503875969,298.0,122.0,148.0,26.0,douglaid,20080801,Unknown,Other,not_specified
3941,166,155.012048193,0.0267474379965,-1.37870959603,110.0,104.0,83.9729580649,14.0,270.0,104.0,240.0,136.0,douweh,20120128,Adult,European,Male
3942,350,145.371428571,0.223566688955,-1.20558028339,124.0,90.0,67.6653469929,24.0,274.0,90.0,208.0,118.0,dpappas,20150521,Youth,Other,Male
3943,345,150.150724638,0.164319049285,-1.57675459301,124.0,90.0,48.9476550435,88.0,234.0,110.0,200.0,90.0,dpic,20111217,Adult,American,Male
3944,323,161.525283798,0.143603897871,-1.45632237273,180.0,90.0,60.0418180485,88.0,270.0,90.0,210.0,120.0,dpic,20111217,Adult,American,Male
3945,366,158.626593807,0.235048566979,-1.25651325113,180.0,90.0,58.4926284812,88.0,286.0,90.0,216.0,126.0,dpic,20111217,Adult,American,Male
3946,276,110.688405797,-2.49917007631,12.97590393,116.0,118.0,21.1236184608,12.0,190.0,108.0,118.0,10.0,dragon,20071103,Adult,American,Male
3947,403,124.902885605,0.959360192856,0.0584636169649,108.0,90.0,59.9682850515,13.8010350776,250.0,90.0,118.0,28.0,dremp,20080116,Adult,American,Male
3948,344,224.486434109,-0.840023260188,-0.769083889932,254.0,120.0,60.2113403,120.0,298.0,198.0,266.0,68.0,drg,20101116,Adult,Indian,Male
3949,231,85.8528138528,-0.495655343292,-0.460432403535,108.0,12.0,47.8105476449,12.0,216.0,16.0,116.0,100.0,dsnyder,20080620,Adult,Other,Male
3950,262,77.2900763359,0.674592138019,0.85192103229,100.0,16.0,58.698087482,12.0,260.0,16.0,114.0,98.0,dsnyder,20080620,Adult,Other,Male
3951,143,99.2587412587,-2.12741002711,2.99142990814,108.0,110.0,31.9988446659,12.0,124.0,102.0,118.0,16.0,dsnyder,20080620,Adult,Other,Male
3952,180,74.9111111111,-0.371095079878,-1.76595338875,102.0,12.0,49.5895697914,12.0,128.0,12.0,120.0,108.0,dsnyder,20080620,Adult,Other,Male
3953,233,101.974248927,0.616323312433,3.31640662137,106.0,12.0,50.5004927309,12.0,270.0,98.0,116.0,18.0,dsnyder,20080620,Adult,Other,Male
3954,186,102.311827957,0.872373459612,3.2119224765,109.0,120.0,56.797409924,12.0,284.0,100.0,120.0,20.0,dsnyder,20080620,Adult,Other,Male
